"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"173","20","    Financial services and insurance","DIFSRG3",73.167,73.55,73.654,73.951,73.995,74.188,74.568,74.753,75.029,75.35,75.418,75.732,76.099,76.264,75.794,76.344,76.679,77.023,77.73,78.023,78.336,78.629,79.135,79.373,79.85,80.532,81.147,81.375,81.555,82.288,82.096,82.395,82.837,83.041,83.644,83.742,83.816,83.885,84.083,83.969,84.145,83.048,84.095,84.495,83.46,84.391,84.133,84.41,84.686,84.844,84.935,84.918,84.812,84.482,84.82,84.67,84.807,84.835,84.893,85.289,86.165,86.901,86.764,85.724,85.376,85.077,85.041,84.955,85.194,85.39,85.277,85.115,85.736,85.92,85.906,85.86,85.799,85.653,85.65,85.491,79.876,85.001,85.137,85.161,85.243,85.8,86.217,86.688,87.169,87.441,87.688,87.832,88.215,88.702,89.113,89.163,89.051,89.351,89.809,90.586,91.245,91.582,91.794,92.065,92.344,92.645,92.948,93.369,94.162,94.618,94.981,95.475,95.92,96.45,97.112,97.44,97.688,97.687,97.958,98.246,98.651,99.149,99.531,99.876,99.985,100.045,100.074,100.131,100.328,100.676,100.788,100.766,100.964,100.877,101.136,101.549,101.872,102.087,101.843,102.167,102.965,103.607,103.874,104.198,104.96,105.229,105.453,105.736,105.916,106.258,106.528,107.246,108.178,108.496,108.844,109.019,109.154,109.414,109.884,110.734,111.099,111.294,110.362,110.13,110.405,110.345,109.854,109.687,109.322,108.704,108.187,108.828,109.433,110.134,110.337,110.534,110.941,113.113,113.9,113.852,114.427,115.277,116.787,117.151,117.926,117.618,117.141,116.938,116.972,117.257,117.408,117.093,117.758,117.95,118.132,118.705,118.586,118.647,118.891,118.974,118.887,119.051,119.217,119.784,119.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","21","    Other services","DOTSRG3",73.58,73.662,73.706,74.166,74.44,74.594,74.705,74.79,74.816,74.937,75.04,75.295,75.456,75.577,75.853,75.817,76.239,76.508,76.72,76.975,77.198,77.548,77.791,77.969,78.023,78.086,78.278,78.511,78.803,79.082,79.098,79.04,79.026,79.056,79.182,79.231,79.351,79.375,79.616,79.943,80.28,80.396,80.454,80.607,80.801,81.101,81.289,81.502,81.656,81.844,81.954,82.003,82.14,82.189,82.314,82.444,82.617,82.783,83.074,83.249,83.534,83.548,83.497,83.595,83.805,83.727,83.956,84.072,83.923,84.314,84.482,84.828,85.015,85.255,85.548,85.638,85.864,86.17,86.792,87.095,87.273,87.763,87.921,88.111,88.381,88.591,88.721,88.815,89.138,89.61,90.353,90.807,90.955,91.02,91.178,91.355,91.723,92.078,92.37,92.737,92.91,93.003,93.144,93.617,93.938,94.224,94.409,94.628,94.903,95.219,95.435,95.637,95.848,96.242,96.599,96.913,97.145,97.133,97.472,97.748,98.223,98.576,98.945,99.341,99.899,100.141,100.381,100.375,100.698,100.891,101.129,101.402,101.693,102.143,102.473,102.776,103.022,103.325,103.661,103.813,104.247,104.54,104.599,104.748,104.712,105.077,105.496,105.86,106.105,106.25,106.471,106.987,107.222,107.422,107.594,108.047,108.511,108.875,109.327,110.059,110.667,111.046,111.376,111.667,111.716,112.077,112.506,112.694,112.696,112.725,112.814,112.912,113.097,113.142,113.411,113.614,113.913,114.394,114.616,114.801,115.05,115.282,115.766,115.997,116.235,116.339,116.636,116.715,117.02,117.118,117.246,117.214,117.579,117.814,117.921,118.109,118.43,118.391,118.619,119.162,119.205,119.415,119.699,119.981,120.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\","DNPIRG3",73.827,75.251,75.912,75.017,75.406,75.318,75.513,76.022,75.434,75.493,75.489,75.416,75.819,75.062,76.009,76.608,76.833,76.219,76.958,76.86,77.09,77.246,77.696,77.935,78.057,79.259,78.656,78.729,78.733,78.741,80.603,79.801,80.032,82.027,82.026,81.966,83.158,83.592,83.757,84.776,85.281,85.302,85.6,86.113,86.079,86.079,85.936,85.919,86.082,86.119,86.343,87.179,87.282,87.57,88.096,88.637,89.563,90.411,90.076,90.551,89.997,90.583,91.611,92.498,92.919,94.052,92.915,93.141,94,94.05,94.929,95.509,96.7,96.677,96.7,96.735,97.558,98.092,98.21,98.001,97.618,97.217,97.196,97.075,97.378,98.14,98.474,98.868,98.747,99.253,98.464,98.061,97.835,97.862,97.307,96.798,96.731,97.335,97.985,96.806,95.904,96.085,95.971,96.478,97.029,96.115,96.195,96.459,95.448,95.218,95.011,95.512,96.26,96.784,97.211,96.879,96.731,96.248,96.318,96.794,97.948,97.707,98.849,99.134,98.633,98.175,99.509,100.731,102.57,102.853,101.967,101.925,102.082,102.003,101.792,102.376,101.924,102.244,101.97,102.031,102,102.121,101.909,102.256,103.124,103.47,103.613,103.329,103.25,103.442,103.603,104.145,104.513,103.718,103.268,103.08,102.463,101.941,102.878,103.598,104.906,105.81,106.356,106.139,106.065,104.188,103.672,103.53,102.03,102.033,101.153,101.5,101.138,101.068,101.458,100.925,101.367,100.87,100.26,99.984,100.153,99.837,99.46,99.156,99.47,99.109,99.862,100.138,99.643,101.231,101.423,101.374,102.101,101.43,102.031,101.835,102.961,102.626,103.373,102.959,101.662,102.637,102.764,102.33,103.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","23","    Gross output of nonprofit institutions \2\","DNPERG3",71.732,72.144,72.472,72.437,72.61,72.672,72.791,73.105,73.146,73.4,73.548,73.662,73.933,73.874,74.205,74.484,74.637,74.733,74.928,74.998,75.189,75.352,75.607,75.758,75.795,76.14,76.177,76.309,76.425,76.576,76.894,76.837,77.061,77.367,77.47,77.628,77.937,78.123,78.34,78.675,78.948,79.045,79.203,79.382,79.507,79.575,79.68,79.824,80.02,80.149,80.31,80.619,80.793,80.956,81.22,81.423,81.809,82.131,82.233,82.499,82.648,82.936,83.299,83.659,83.931,84.342,84.632,84.793,85.168,85.361,85.736,86.031,86.381,86.626,86.81,87.077,87.436,87.748,87.902,88.083,88.243,88.193,88.35,88.491,88.703,89.074,89.409,89.692,89.901,90.151,90.428,90.619,90.826,91.017,91.214,91.407,91.688,92.096,92.472,92.438,92.654,92.846,93.082,93.484,93.786,94.045,94.254,94.46,94.674,94.857,95.089,95.517,95.927,96.278,96.634,96.739,96.888,96.908,97.137,97.499,98.073,98.428,98.89,99.105,99.201,99.301,99.854,100.389,101.262,101.754,101.803,101.94,102.203,102.395,102.611,103.083,103.241,103.59,103.806,104.121,104.306,104.509,104.635,104.954,105.499,105.847,106.046,106.194,106.352,106.651,106.891,107.167,107.45,107.692,108.004,108.271,108.416,108.565,109.012,109.12,109.501,109.757,110.024,110.077,110.222,109.977,110.091,110.33,110.142,110.346,110.286,110.495,110.672,110.882,111.135,111.408,111.645,111.91,111.929,112.016,112.233,112.353,112.444,112.574,112.763,112.846,113.197,113.396,113.465,113.808,114.018,114.141,114.542,114.601,114.874,115.048,115.581,115.657,116.017,116.049,115.956,116.167,116.423,116.499,116.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","24","    Less: Receipts from sales of goods and services by nonprofit institutions \3\","DNPSRG3",70.705,70.823,71.055,71.264,71.375,71.48,71.575,71.831,72.052,72.361,72.554,72.722,72.953,73.106,73.249,73.43,73.562,73.873,73.902,74.022,74.2,74.364,74.559,74.683,74.695,74.804,75.012,75.159,75.303,75.489,75.396,75.533,75.752,75.607,75.735,75.948,76.016,76.133,76.361,76.505,76.711,76.826,76.944,77.027,77.195,77.282,77.46,77.65,77.856,78.012,78.154,78.308,78.502,78.626,78.813,78.915,79.139,79.304,79.533,79.736,80.096,80.292,80.449,80.648,80.873,81.064,81.789,81.929,82.152,82.389,82.602,82.806,82.888,83.217,83.452,83.794,84.003,84.243,84.408,84.714,85.048,85.111,85.327,85.552,85.733,85.977,86.311,86.556,86.872,87.037,87.666,88.057,88.41,88.657,89.113,89.549,89.95,90.288,90.567,90.931,91.54,91.734,92.092,92.455,92.668,93.336,93.589,93.775,94.414,94.739,95.123,95.523,95.816,96.108,96.441,96.692,96.939,97.126,97.407,97.732,98.121,98.66,98.913,99.102,99.382,99.659,99.966,100.281,100.84,101.391,101.747,101.939,102.237,102.518,102.876,103.308,103.673,104.029,104.419,104.823,105.087,105.319,105.566,105.875,106.303,106.653,106.871,107.169,107.411,107.751,108.023,108.204,108.453,109.078,109.677,110.122,110.564,110.976,111.229,111.102,111.119,111.118,111.271,111.426,111.658,112.072,112.442,112.832,113.179,113.457,113.723,113.872,114.258,114.575,114.771,115.358,115.51,116.076,116.345,116.577,116.812,117.109,117.389,117.693,117.83,118.091,118.283,118.45,118.738,118.603,118.818,119.005,119.283,119.62,119.768,120.084,120.392,120.623,120.832,121.033,121.414,121.324,121.632,121.911,121.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",NA,"Addenda:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","25","  PCE excluding food and energy \4\","DPCCRG3",82.912,83.063,83.268,83.458,83.596,83.672,83.814,84.018,84.127,84.32,84.377,84.505,84.622,84.738,84.926,85.029,85.17,85.244,85.425,85.512,85.767,85.962,86.091,86.148,86.275,86.476,86.69,86.856,86.929,87.058,87.123,87.101,87.284,87.431,87.488,87.56,87.701,87.782,87.886,88.075,88.179,88.084,88.332,88.514,88.509,88.696,88.732,88.914,89.099,89.118,89.154,89.373,89.443,89.485,89.646,89.676,89.883,89.998,90.076,90.217,90.48,90.639,90.828,90.864,90.939,90.981,91.164,91.258,91.476,91.608,91.768,91.842,92.16,92.313,92.412,92.567,92.593,92.792,93.008,93.045,92.524,93.186,93.38,93.421,93.483,93.665,93.798,94.077,94.192,94.337,94.523,94.7,94.845,94.926,95.029,95.106,95.121,95.237,95.383,95.501,95.634,95.698,95.913,96.015,96.139,96.289,96.405,96.544,96.787,96.985,97.191,97.429,97.61,97.821,98.009,98.078,98.226,98.385,98.559,98.696,98.994,99.234,99.49,99.611,99.808,99.88,100.006,100.107,100.394,100.669,100.845,100.963,101.127,101.283,101.537,101.809,102.042,102.248,102.363,102.619,102.806,103.016,103.072,103.254,103.66,103.9,104.012,104.15,104.273,104.439,104.614,104.791,105.075,105.335,105.525,105.793,106.031,106.166,106.427,106.617,106.846,107.069,107.233,107.373,107.548,107.613,107.649,107.67,107.779,107.919,108.041,108.316,108.465,108.644,108.725,108.877,109.062,109.41,109.502,109.552,109.661,109.762,109.966,110.028,110.174,110.241,110.288,110.368,110.404,110.473,110.56,110.571,110.803,110.974,111.112,111.329,111.622,111.804,112.024,112.222,112.222,112.356,112.517,112.684,112.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","26","  Energy goods and services \5\","DNRGRG3",59.222,59.162,58.9,58.854,59.015,59.219,58.988,58.958,58.202,58.502,57.901,58.554,59.722,59.868,60.591,62.329,62.631,61.212,61.393,61.272,61.275,61.976,62.613,63.62,64.252,64.271,63.253,62.283,60.831,60.717,60.596,61.8,62.53,62.436,62.065,61.221,59.715,58.288,57.156,56.558,57.097,57.342,57.213,56.486,56.038,56.179,55.871,55.209,54.983,54.569,55.366,58.61,58.151,57.936,59.272,60.982,62.404,62.604,62.336,63.915,64.674,67.027,70.495,68.286,67.546,71.503,71.623,69.502,72.712,72.853,72.577,72.948,75.195,74.521,73.103,73.546,77.15,76.375,71.912,70.676,73.239,68.563,64.675,62.879,62.981,62.625,65.141,67.514,67.667,67.572,68.086,68.492,68.893,70.776,70.683,70.887,74.713,79.071,80.595,76.089,71.747,71.917,73.342,76.694,79.749,76.739,76.346,77.52,80.625,81.707,81.413,80.338,82.696,84.987,84.645,84.865,85.852,89.481,92.478,91.503,89.506,91.238,92.413,94.646,91.142,91.25,96.643,103.211,117.792,116.883,108.878,106.398,111.702,110.085,108.64,112.12,113.034,112.816,116.896,119.778,112.274,104.007,105.499,110.337,108.488,110.33,115.336,117.135,120.303,119.992,120.285,118.246,120.85,121.649,129.137,130.895,131.745,133.405,136.047,137.429,141.873,150.477,157.683,152.337,150.732,137.451,110.675,99.889,101.351,105.673,102.165,101.66,102.374,110.419,111.564,115.407,116.436,117.219,119.818,119.989,123.172,122.964,122.498,121.842,118.257,113.967,117.861,119.828,121.256,124.625,124.778,129.905,132.887,137.557,142.69,145.959,144.18,137.723,141.639,143.359,146.341,143.783,143.031,141.064,141.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","27","  Market-based PCE \6\","DPCMRG3",82.972,83.103,83.236,83.467,83.576,83.636,83.745,83.915,83.986,84.19,84.157,84.296,84.463,84.612,84.852,85.115,85.244,85.225,85.371,85.414,85.623,85.848,85.981,86.065,86.209,86.349,86.438,86.501,86.433,86.545,86.566,86.643,86.839,86.871,86.86,86.863,86.883,86.839,86.841,86.905,87.026,86.945,87.162,87.283,87.222,87.42,87.423,87.514,87.654,87.617,87.695,88.142,88.173,88.183,88.383,88.504,88.797,88.915,88.99,89.207,89.467,89.765,90.156,90.025,90.065,90.34,90.616,90.596,90.978,91.113,91.22,91.315,91.713,91.847,91.857,92.028,92.277,92.429,92.338,92.322,92.569,92.383,92.314,92.209,92.273,92.388,92.619,92.992,93.007,93.078,93.281,93.47,93.641,93.818,93.926,94.015,94.333,94.738,94.928,94.7,94.527,94.624,94.901,95.254,95.523,95.487,95.56,95.761,96.14,96.375,96.551,96.659,96.976,97.273,97.364,97.43,97.6,98.042,98.415,98.441,98.503,98.787,99.06,99.353,99.276,99.349,99.794,100.28,101.429,101.589,101.305,101.275,101.762,101.793,101.956,102.348,102.62,102.811,103.175,103.6,103.298,102.963,103.074,103.47,103.728,104.093,104.515,104.762,105.103,105.254,105.4,105.395,105.793,106.129,106.778,107.136,107.52,107.803,108.143,108.41,108.826,109.552,110.268,110.191,110.358,109.796,108.326,107.715,107.999,108.417,108.375,108.521,108.625,109.224,109.288,109.649,109.803,110.029,110.207,110.277,110.527,110.579,110.651,110.671,110.577,110.415,110.709,110.921,111.053,111.233,111.312,111.637,111.996,112.514,112.984,113.402,113.58,113.452,113.885,114.23,114.485,114.464,114.553,114.625,114.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","28","  Market-based PCE excluding food and energy \6\","DPCXRG3",85.174,85.293,85.484,85.694,85.817,85.865,86.01,86.205,86.342,86.534,86.559,86.648,86.709,86.837,87.011,87.12,87.249,87.304,87.425,87.452,87.682,87.839,87.925,87.931,88.061,88.192,88.417,88.575,88.62,88.754,88.78,88.739,88.903,88.943,88.956,89.043,89.164,89.259,89.351,89.472,89.555,89.428,89.687,89.871,89.849,90.029,90.045,90.214,90.363,90.35,90.386,90.613,90.672,90.703,90.811,90.79,90.987,91.103,91.188,91.298,91.532,91.663,91.821,91.84,91.901,91.892,92.161,92.283,92.468,92.613,92.758,92.788,93.066,93.225,93.339,93.497,93.484,93.689,93.909,93.962,94.052,94.165,94.395,94.426,94.453,94.589,94.647,94.87,94.937,95.038,95.223,95.417,95.57,95.632,95.745,95.834,95.895,95.979,96.059,96.149,96.28,96.32,96.545,96.642,96.699,96.857,96.938,97.027,97.252,97.434,97.631,97.823,97.934,98.087,98.211,98.265,98.408,98.593,98.761,98.872,99.124,99.345,99.545,99.621,99.804,99.9,99.996,100.074,100.315,100.567,100.788,100.92,101.084,101.25,101.531,101.766,102.015,102.223,102.344,102.606,102.75,102.92,102.939,103.078,103.444,103.65,103.733,103.867,104.003,104.151,104.286,104.384,104.632,104.931,105.138,105.426,105.728,105.895,106.092,106.167,106.323,106.533,106.781,106.975,107.198,107.368,107.447,107.488,107.721,107.945,108.168,108.412,108.523,108.665,108.707,108.865,109.007,109.21,109.239,109.295,109.35,109.405,109.494,109.536,109.669,109.796,109.866,109.968,109.993,109.966,110.044,110.066,110.213,110.421,110.539,110.767,111.049,111.299,111.507,111.729,111.774,111.889,112.045,112.223,112.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",NA,"Personal consumption expenditures by major function (From NIPA table 2.5.4):"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","29","      Personal consumption expenditures","DPCERG3",81.305,81.462,81.614,81.826,81.949,82.031,82.142,82.322,82.378,82.581,82.581,82.748,82.949,83.085,83.328,83.567,83.706,83.712,83.906,83.998,84.231,84.479,84.643,84.761,84.901,85.098,85.195,85.277,85.246,85.356,85.411,85.49,85.699,85.823,85.852,85.853,85.901,85.863,85.886,86.015,86.149,86.09,86.302,86.429,86.388,86.59,86.611,86.723,86.894,86.888,86.961,87.374,87.417,87.44,87.673,87.821,88.11,88.227,88.298,88.528,88.809,89.111,89.499,89.402,89.456,89.74,89.941,89.914,90.3,90.424,90.55,90.674,91.092,91.224,91.233,91.401,91.65,91.804,91.748,91.728,91.427,91.753,91.69,91.61,91.701,91.858,92.131,92.534,92.597,92.71,92.911,93.086,93.249,93.427,93.528,93.606,93.853,94.245,94.479,94.315,94.182,94.291,94.554,94.879,95.181,95.162,95.266,95.496,95.872,96.114,96.3,96.459,96.811,97.141,97.291,97.369,97.54,97.929,98.281,98.34,98.465,98.759,99.071,99.376,99.343,99.398,99.828,100.283,101.363,101.554,101.291,101.269,101.716,101.756,101.909,102.314,102.569,102.761,103.09,103.489,103.279,103.042,103.173,103.575,103.881,104.256,104.663,104.899,105.204,105.371,105.551,105.627,106.038,106.335,106.916,107.248,107.566,107.807,108.184,108.529,108.977,109.65,110.235,110.143,110.275,109.71,108.395,107.847,108.014,108.333,108.235,108.42,108.557,109.133,109.229,109.56,109.75,110.101,110.316,110.38,110.654,110.747,110.921,110.962,110.906,110.726,110.974,111.153,111.281,111.522,111.609,111.889,112.299,112.747,113.194,113.58,113.78,113.637,114.054,114.364,114.554,114.566,114.667,114.742,114.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","30","Household consumption expenditures \7\","DPHCRG3",81.461,81.587,81.727,81.965,82.081,82.168,82.276,82.449,82.52,82.727,82.727,82.9,83.096,83.254,83.479,83.709,83.846,83.867,84.048,84.144,84.377,84.627,84.784,84.899,85.039,85.214,85.326,85.408,85.376,85.489,85.504,85.602,85.81,85.893,85.923,85.925,85.948,85.899,85.919,86.028,86.153,86.091,86.302,86.42,86.379,86.585,86.61,86.725,86.897,86.889,86.959,87.362,87.404,87.421,87.647,87.785,88.06,88.16,88.24,88.464,88.765,89.059,89.432,89.313,89.358,89.621,89.854,89.821,90.196,90.322,90.429,90.542,90.941,91.076,91.085,91.256,91.491,91.636,91.575,91.56,91.26,91.605,91.541,91.462,91.547,91.688,91.96,92.363,92.431,92.533,92.76,92.951,93.124,93.306,93.425,93.52,93.774,94.161,94.383,94.246,94.135,94.242,94.515,94.835,95.131,95.135,95.24,95.47,95.883,96.137,96.334,96.483,96.825,97.15,97.293,97.381,97.56,97.971,98.33,98.379,98.478,98.785,99.077,99.382,99.36,99.428,99.836,100.273,101.333,101.521,101.274,101.252,101.707,101.749,101.912,102.312,102.585,102.774,103.119,103.527,103.312,103.065,103.206,103.609,103.9,104.275,104.689,104.939,105.255,105.421,105.602,105.666,106.078,106.405,107.015,107.363,107.708,107.971,108.332,108.666,109.089,109.755,110.341,110.252,110.39,109.867,108.526,107.964,108.185,108.514,108.44,108.619,108.772,109.368,109.454,109.812,109.994,110.371,110.613,110.687,110.964,111.071,111.263,111.314,111.246,111.072,111.304,111.481,111.628,111.828,111.911,112.201,112.601,113.083,113.525,113.929,114.101,113.963,114.371,114.702,114.939,114.92,115.021,115.111,115.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","31","  Food and beverages purchased for off-premises consumption","DFXARG3",79.935,80.308,80.28,80.888,80.835,80.882,80.964,81.082,81.274,81.494,81.429,81.57,81.79,82.101,82.477,82.799,82.784,83.277,83.602,83.896,84.094,84.494,84.618,84.632,84.517,84.827,84.636,84.71,84.79,84.887,84.975,85.167,85.21,85.263,85.338,85.303,85.653,85.491,85.62,85.712,85.82,85.872,85.993,86.243,86.153,86.553,86.679,86.651,86.989,87.038,86.929,87.112,87.269,87.276,87.372,87.502,87.761,87.829,88.075,88.201,88.28,88.534,88.779,88.828,89.273,89.319,89.787,90.078,90.092,90.126,90.193,90.701,90.774,91.328,91.484,91.566,91.724,92.087,92.377,92.668,92.647,93.053,93.001,92.851,93.255,93.52,93.676,93.968,93.374,93.285,93.416,93.387,93.573,93.52,93.759,93.766,93.843,94.254,94.489,94.496,94.645,95.223,95.119,95.653,95.864,96.221,96.594,97.152,96.912,96.999,97.336,97.523,98.307,98.494,98.582,98.647,98.45,99.027,99.425,99.354,99.046,98.852,99.163,100.177,100.083,99.9,100.105,100.068,100.317,100.452,100.837,101,101.292,101.107,101.234,101.023,101.097,101.451,101.592,101.872,102.224,102.506,102.501,102.36,102.983,103.887,104.511,104.797,105.214,105.726,105.884,106.268,106.607,106.968,107.409,107.509,108.424,108.952,109.131,110.588,110.925,111.624,112.878,113.544,114.267,114.709,114.943,114.807,114.864,114.563,114.26,113.85,113.438,113.503,113.042,113.068,112.735,112.809,112.826,112.976,113.146,113.365,113.636,113.892,113.881,113.681,113.738,113.837,114.147,114.244,114.275,114.4,115.158,116.089,117.106,117.595,118,118.171,118.603,119.315,119.942,120.208,120.153,120.439,120.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","32","  Clothing, footwear, and related services","DCAFRG3",113.684,112.641,112.957,112.992,112.707,111.894,112.139,112.367,112.544,112.594,112.137,111.941,112.254,112.073,112.511,112.107,112.012,111.385,110.94,109.586,110.709,110.627,110.987,111.156,111.509,111.103,111.097,112.415,112.849,112.277,111.986,110.986,111.322,110.942,110.946,111.07,110.674,109.644,109.348,109.028,109.595,109.678,109.684,111.063,109.632,109.521,109.724,108.911,108.59,108.013,107.8,108.745,108.736,108.881,108.572,108.173,108.449,108.689,108.348,108.697,108.169,107.848,107.87,107.358,107.429,107.241,106.963,107.011,107.487,107.241,107.177,107.054,107.232,107.528,107.426,106.47,105.776,105.716,105.578,104.899,104.713,104.455,104.131,103.662,103.313,103.798,104.084,103.961,103.565,103.072,102.852,103.6,102.674,102.345,102.456,102.154,101.742,101.458,100.673,100.33,100.157,100.55,101,100.769,100.883,101.122,100.987,100.557,100.459,100.394,100.611,100.734,100.988,101.295,101.16,100.627,100.338,100.648,100.937,100.07,100.566,100.414,100.834,100.438,100.341,100.045,99.636,99.954,99.432,99.428,99.707,99.205,99.375,98.569,99.676,100.119,100.085,100.346,99.375,100.008,100.387,100.001,99.596,99.932,100.008,99.946,99.749,99.382,99.218,98.416,98.638,98.189,98.182,98.416,98.864,99.343,99.486,98.694,98.002,98.268,98.287,98.075,98.682,99.328,99.147,98.449,98.593,97.873,98.14,99.39,99.448,99.31,99.336,99.76,99.775,100.01,100.231,99.934,99.511,99.897,99.999,99.589,99.154,98.527,98.691,99.264,99.505,99.342,98.784,98.601,98.535,98.498,99.545,98.617,98.024,98.047,99.327,100.75,101.996,103.08,101.991,102.323,102.945,102.821,103.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
